_id,ltable_id,rtable_id,label,ltable_value,rtable_value
9928,982,2224,1,power on now up to date & contact windows power-on-software 129.99,now software nuw45e1k now up-to-date & contact for windows power-on-software 114.99
9929,1176,2224,0,valuesoft tune transfer for ipod software for windows xp valuesoft 29.95,now software nuw45e1k now up-to-date & contact for windows power-on-software 114.99
9930,551,2225,0,symc backup exec sbs aws 11d win sbs agent for windows systems symantec 447.74,symantec n190198 storage exec 5.5 for windows documentation kit  34.97
9931,71,2226,0,monarch v9 .0 1u . datawatch 699.0,monarch std ( v9 .0 ) network starter 4-user rtl box datawatch fpm32c090-a04n  1157.21
9932,32,2227,0,instant home design 3.0 [ lb ] topics entertainment 19.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9933,44,2227,0,instant immersion language lab deluxe edition topics entertainment ,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9934,52,2227,0,instant home design ( jewel case ) topics entertainment 9.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9935,105,2227,0,instant immersion spanish ( audio book ) topics entertainment ,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9936,109,2227,1,instant immersion french 2.0 topics entertainment 29.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9937,111,2227,0,instant play electric guitar deluxe topics entertainment 39.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9938,176,2227,0,instant immersion japanese ( audio book ) topics entertainment ,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9939,274,2227,0,instant immersion italian 2.0 topics entertainment 29.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9940,276,2227,0,instant immersion 33 languages topics entertainment 49.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9941,331,2227,0,instant home cooking ( jewel case ) topics entertainment 9.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9942,389,2227,0,instant immersion japanese 2.0 topics entertainment 19.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9943,445,2227,0,instant landscaping 3.0 [ lb ] topics entertainment 19.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9944,448,2227,0,instant play electric guitar ( jewel box ) topics entertainment 6.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9945,515,2227,0,instant immersion spanish deluxe 2.0 topics entertainment 49.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9946,554,2227,0,instant immersion german deluxe 2.0 topics entertainment 39.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9947,556,2227,0,instant immersion italian deluxe 2.0 topics entertainment 49.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9948,558,2227,0,instant immersion spanish 2.0 topics entertainment 29.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9949,599,2227,0,instant immersion french deluxe 2.0 topics entertainment 49.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9950,646,2227,0,instant immersion german audio topics entertainment ,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9951,678,2227,0,instant immersion german v2 .0 ( pc & mac ) topics entertainment 29.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9952,731,2227,0,instant immersion italian platinum topics entertainment 129.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9953,890,2227,0,instant immersion japanese deluxe 2.0 topics entertainment 39.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9954,925,2227,0,instant play guitar deluxe v2 . topics entertainment 39.48,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9955,971,2227,0,instant immersion ingles audio deluxe topics entertainment ,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9956,981,2227,0,instant immersion italian v2 .0 ( large box ) topics entertainment 29.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9957,991,2227,0,instant immersion spanish audio deluxe topics entertainment 39.95,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9958,1321,2227,0,instant immersion american sign language win/mac topics entertainment 9.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9959,1329,2227,0,instant immersion translator deluxe 2.0 topics entertainment 49.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9960,1341,2227,0,instant immersion hawaiian audio topics entertainment ,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9961,1353,2227,0,instant immersion italian deluxe v2 .0 ( large box ) topics entertainment 29.99,topics entertainment 80542 instant immersion french 2.0 781735805428  18.2
9962,875,2228,0,century software tinyterm plus v. 4.0 complete product century software ,laplink software pafgpcmv01000p0rtpen laplink pcmover complete product desktop management 2 computer ( s ) complete product standard english pc  39.97
9963,1033,2228,0,pc professor fuji 's kakuro encore software 9.99,laplink software pafgpcmv01000p0rtpen laplink pcmover complete product desktop management 2 computer ( s ) complete product standard english pc  39.97
9964,135,2231,0,microsoft crm professional cal 3.0 product upgrade license pack user cal microsoft software 9980.0,sunburst technology t03660 sunburst learn about life science : plants lab pack complete product educational 10 user complete product standard pc mac  114.97
9965,293,2231,0,treasure galaxy 5-user lab pack for mac learning company 149.95,sunburst technology t03660 sunburst learn about life science : plants lab pack complete product educational 10 user complete product standard pc mac  114.97
9966,570,2232,0,professor teaches windows xp individual software 19.99,individual software prm-xw3 professor teaches excel & word individual software 24.99
9967,1004,2232,0,professor teaches excel & word individual software 19.99,individual software prm-xw3 professor teaches excel & word individual software 24.99
9968,90,2233,0,emc retrospect 7.5 professional for windows upgrade dantz ,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9969,106,2233,0,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ) cisco-systems-enterprise ,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9970,132,2233,0,upgrade emc retrospect 7.5 multi server windows only dantz ,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9971,145,2233,0,microsoft virtual pc for mac 7.0 with windows 2000 microsoft 249.99,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9972,165,2233,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ) hewlett packard ,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9973,219,2233,0,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware computer associates ,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9974,431,2233,0,microsoft windows server 2003 client additional license for devices 5 pack microsoft 209.0,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9975,434,2233,1,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8 enfocus software 499.0,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9976,443,2233,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client microsoft 709.0,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9977,531,2233,0,microsoft windows server 2003 client additional license for users-5 pack microsoft 809.0,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9978,624,2233,0,timbuktu remote control softwre 2 licenses for windows & mac netopia 199.99,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9979,645,2233,0,microsoft virtual pc for mac 7.0 with windows xp home microsoft 219.99,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9980,662,2233,0,microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9981,845,2233,0,iplaymusic beginner guitar lessons for the mac and ipod iplaymusic 49.99,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9982,877,2233,0,timbuktu remote control softwre 1 license for mac os netopia ,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9983,975,2233,0,computrace lojack for laptops 1 year license ( mac ) absolute software 49.95,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9984,976,2233,0,iaudioize magnetic time for pc and mac sos aggregation 39.99,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99
9985,495,2234,0,serious magic ultra2 master sets library 2 windows ) serious magic 276.5,serious magic visual communicator 2 web presentation software ( windows ) presentation software  189.95
9986,984,2234,1,serious magic visual communicator 2.0 web serious magic 199.99,serious magic visual communicator 2 web presentation software ( windows ) presentation software  189.95
9987,54,2235,0,allume boost xp for windows smith-micro-software 29.99,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9988,92,2235,0,computrace lojack for laptops 4 year subscription absolute software 119.99,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9989,165,2235,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ) hewlett packard ,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9990,244,2235,0,microsoft visual studio team edition for software developers 2005 with msdn premium microsoft 5479.0,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9991,258,2235,0,microsoft visual studio team edition for software architect 2005 with msdn premium microsoft 5479.0,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9992,372,2235,0,readiris pro 11 corporate edition iris inc. 399.99,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9993,408,2235,0,before you know it deluxe spanish edition for pc/mac encore software 29.99,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9994,512,2235,0,microsoft windows xp professional upgrade with sp2 microsoft software 199.99,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9995,544,2235,0,microsoft windows xp home edition full version with sp2 microsoft 199.0,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9996,570,2235,0,professor teaches windows xp individual software 19.99,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9997,645,2235,0,microsoft virtual pc for mac 7.0 with windows xp home microsoft 219.99,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9998,647,2235,0,readiris pro 11 corporate edition ( mac ) iris 499.95,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
9999,761,2235,0,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal microsoft software 2309.0,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
10000,840,2235,0,digital video and audio production book for vegas 7 + dvd sony-pictures-digital-entertainment 49.35,smart-sound sonicfire pro 4 corporate edition windows xp audio software for video  448.95
